ingredient_id,name_cn,inci_name,cas_no,synonyms,use_purpose_2023,efficacy_2023,literature_evidence,efficacy_relation,mechanism_legacy,mechanism_id_1,reference_1,mechanism_id_2,reference_2
1803,枣（ZIZYPHUS JUJUBA）提取物,ZIZYPHUS JUJUBA EXTRACT,,,控油剂,控油,,,,,,,
1814,单子山楂（CRATAEGUS MONOGYNA）果提取物,CRATAEGUS MONOGYNA FRUIT EXTRACT,,,,,,,,,,,
1815,单子山楂（CRATAEGUS MONOGYNA）花提取物,CRATAEGUS MONOGYNA FLOWER EXTRACT,,,,,,,,,,,
1992,冬瓜（BENINCASA HISPIDA）果提取物,BENINCASA HISPIDA FRUIT EXTRACT,,,控油剂,控油,,,,,,,
2757,好望角芦荟（ALOE FEROX）叶提取物,ALOE FEROX LEAF EXTRACT,,,控油剂,控油,控油,控油,E5,JL151,《化妆品植物原料手册》,,
2758,好望角芦荟（ALOE FEROX）叶汁,ALOE FEROX LEAF JUICE,,,控油剂,控油,,,,,,,
2954,虎耳草（SAXIFRAGA STOLONIFERA）提取物,SAXIFRAGA STOLONIFERA EXTRACT,,,控油剂,控油,,,,,,,
2955,虎耳草（SAXIFRAGA STOLONIFERA）叶粉,SAXIFRAGA STOLONIFERA LEAF POWDER,,,控油剂,控油,,,,,,,
4166,库拉索芦荟（ALOE BARBADENSIS）叶,ALOE BARBADENSIS LEAF,,,控油剂,控油,,,,,,,
4413,龙胆（GENTIANA SCABRA）根提取物,GENTIANA SCABRA ROOT EXTRACT,,,控油剂,控油,,,,,,,
4414,龙胆（GENTIANA SCABRA）提取物,GENTIANA SCABRA EXTRACT,,,控油剂,控油,,,,,,,
5520,忍冬（LONICERA JAPONICA）提取物,LONICERA JAPONICA EXTRACT;SUIKAZURA EKISU;NINDOU EKISU,,金银花提取物,控油剂,控油,控油,控油,E5,JL151,《化妆品植物原料手册》,JL13,《化妆品植物原料手册》
6515,酸枣（ZIZIPHUS JUJUBA SPINOSA）果提取物,ZIZIPHUS JUJUBA SPINOSA FRUIT EXTRACT,,,控油剂,控油,,,,,,,
7639,野山楂（CRATAEGUS CUNEATA）果提取物,CRATAEGUS CUNEATA FRUIT EXTRACT,,,控油剂,控油,,,,,,,
8469,枣（ZIZIPHUS JUJUBA）果提取物,ZIZIPHUS JUJUBA FRUIT EXTRACT,,,控油剂,控油,,,,,,,
4435,芦荟叶丝兰（YUCCA ALOIFOLIA）叶/根提取物,YUCCA ALOIFOLIA LEAF/ROOT EXTRACT,,,皮肤保护剂,控油,,,,,,,
7021,香水月季（ROSA ODORATA）提取物,ROSA ODORATA EXTRACT,,,抗皱;收敛剂,"抗皱,紧致",,,,,,,
2943,槲寄生（VISCUM COLORATUM）提取物,VISCUM COLORATUM EXTRACT,,,抗皱,抗皱,抗皱,抗皱,R6,JL147,《化妆品植物原料手册》,JL67,《化妆品植物原料手册》
2944,槲寄生（VISCUM COLORATUM）叶/茎提取物,VISCUM COLORATUM LEAF/STEM EXTRACT,,,抗皱,抗皱,,,,,,,
4449,路路通（LIQUIDAMBAR FORMOSANA）果提取物,LIQUIDAMBAR FORMOSANA FRUIT EXTRACT,,,抗皱;舒缓,"抗皱,舒缓",抗皱,抗皱,R6,JL68,《化妆品植物原料手册》,,
4450,路路通（LIQUIDAMBAR FORMOSANA）提取物,LIQUIDAMBAR FORMOSANA EXTRACT,,,抗皱;舒缓,"抗皱,舒缓",抗皱,抗皱,R6,JL68,《化妆品植物原料手册》,,
7267,徐长卿（CYNANCHUM PANICULATUM）提取物,CYNANCHUM PANICULATUM EXTRACT,,,抗皱;皮肤保护剂;舒缓,"抗皱,舒缓",,,,,,,
7096,普通小麦（TRITICUM AESTIVUM）提取物,TRITICUM AESTIVUM EXTRACT,,,抗皱,抗皱,,,,,,,
4311,两面针（ZANTHOXYLUM NITIDUM）提取物,ZANTHOXYLUM NITIDUM EXTRACT,,,舒缓;抗皱,"抗皱,舒缓",,,,,,,
4446,鹿茸提取物,VELVET EXTRACT,,,,,,,,,,,
4300,莲（NELUMBO NUCIFERA）雄蕊提取物,NELUMBO NUCIFERA STAMEN EXTRACT,,,皮肤保护剂;抗静电剂,护发,,,,,,,
4291,莲（NELUMBO NUCIFERA）根粉,NELUMBO NUCIFERA ROOT POWDER,,,,,,,,,,,
4301,莲（NELUMBO NUCIFERA）叶粉,NELUMBO NUCIFERA LEAF POWDER,,,,,,,,,,,
4292,莲（NELUMBO NUCIFERA）根茎提取物,NELUMBO NUCIFERA RHIZOMETIS EXTRACT,,,,,,,,,,,
4294,莲（NELUMBO NUCIFERA）根提取物,NELUMBO NUCIFERA ROOT EXTRACT,,,发用调理剂,护发,,,,,,,
6765,豌豆（PISUM SATIVUM）籽提取物,PISUM SATIVUM (PEA) SEED EXTRACT,,,发用调理剂;抗皱,"抗皱,护发",,,,,,,
4490,绿豆（PHASEOLUS RADIATUS）籽提取物,PHASEOLUS RADIATUS SEED EXTRACT,,,发用调理剂,护发,,,,,,,
4838,柠檬百里香（THYMUS CITRIODORUS）花/叶提取物,THYMUS CITRIODORUS FLOWER/LEAF EXTRACT,,,除臭剂;抗皱,"抗皱,除臭",,,,,,,
8444,月见草（OENOTHERA BIENNIS）籽,OENOTHERA BIENNIS (EVENING PRIMROSE) SEED,,,除臭剂,除臭,,,,,,,
8439,月见草（OENOTHERA BIENNIS）花/叶/茎提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) FLOWER/LEAF/STEM EXTRACT,,,除臭剂,除臭,,,,,,,
8441,月见草（OENOTHERA BIENNIS）提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) EXTRACT,,,除臭剂,除臭,,,,,,,
8442,月见草（OENOTHERA BIENNIS）叶提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) LEAF EXTRACT,,,除臭剂,除臭,,,,,,,
8445,月见草（OENOTHERA BIENNIS）籽提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) SEED EXTRACT,,,除臭剂,除臭,,,,,,,
8438,月见草（OENOTHERA BIENNIS）根提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) ROOT EXTRACT,,,除臭剂,除臭,,,,,,,
6795,榅桲（PYRUS CYDONIA）籽,PYRUS CYDONIA SEED,,,发用调理剂;抗皱;除臭剂,"抗皱,除臭,护发",,,,,,,
8440,月见草（OENOTHERA BIENNIS）花提取物,OENOTHERA BIENNIS (EVENING PRIMROSE) FLOWER EXTRACT,,,保湿剂;睫毛调理剂;除臭剂,"除臭,保湿",,,,,,,
6792,榅桲（CYDONIA OBLONGA）提取物,CYDONIA OBLONGA EXTRACT,,榅桲(PYRUS CYDONIA)提取物,抗皱;除臭剂,"抗皱,除臭",除臭，抗皱,除臭|抗皱,Q2|R6,JL82|JL67,《化妆品植物原料手册》,,
6793,榅桲（CYDONIA OBLONGA）叶提取物,CYDONIA OBLONGA LEAF EXTRACT,,,抗皱;除臭剂,"抗皱,除臭",,,,,,,
6796,榅桲（PYRUS CYDONIA）籽提取物,PYRUS CYDONIA SEED EXTRACT,,,抗皱;除臭剂,"抗皱,除臭",,,,,,,
6883,西洋参（PANAX QUINQUEFOLIUS）根提取物,PANAX QUINQUEFOLIUS ROOT EXTRACT,,,保湿剂;收敛剂;抗皱,"抗皱,保湿,紧致",,,,,,,
6884,西洋参（PANAX QUINQUEFOLIUS）提取物,PANAX QUINQUEFOLIUS EXTRACT,,,保湿剂;收敛剂;抗皱,"抗皱,保湿,紧致",,,,,,,
7773,乙酰基六肽-8,ACETYL HEXAPEPTIDE-8,,六胜肽;美容肽-阿基瑞林;阿基瑞琳;阿基瑞林,保湿剂;抗皱,"抗皱,保湿",,,,,,,
2344,蜂王浆提取物,ROYAL JELLY EXTRACT,,,保湿剂;发用调理剂;润肤剂,"保湿,护发",,,,,,,
6882,西洋参（PANAX QUINQUEFOLIUS）根,PANAX QUINQUEFOLIUS ROOT,,,保湿剂;抗皱,"抗皱,保湿",,,,,,,
7107,小麦（TRITICUM VULGARE）胚芽油,TRITICUM VULGARE (WHEAT) GERM OIL,,,润肤剂;发用调理剂;抗皱,"抗皱,保湿,护发",保湿,保湿,/,JL1,《现代化妆品科学与技术（上册）》,,
9013,铁皮石斛原球茎,,,,抗皱;保湿剂,"抗皱,保湿",,,,,,,
1768,大花香水月季（ROSA ODORATA GIGANTEA）提取物,ROSA ODORATA GIGANTEA EXTRACT,,,抗皱,抗皱,,,,,,,
8435,月季（ROSA CHINENSIS）花提取物,ROSA CHINENSIS FLOWER EXTRACT,,,抗皱,抗皱,,,,,,,
8436,月季（ROSA CHINENSIS）提取物,ROSA CHINENSIS FLOWER EXTRACT,,,抗皱,抗皱,,,,,,,
1111,白果槲寄生（VISCUM ALBUM）果提取物,VISCUM ALBUM (MISTLETOE) FRUIT EXTRACT,,,抗皱,抗皱,,,,,,,
1112,白果槲寄生（VISCUM ALBUM）提取物,VISCUM ALBUM (MISTLETOE) EXTRACT,,白果槲寄生提取物,抗皱,抗皱,,,,,,,
1113,白果槲寄生（VISCUM ALBUM）叶提取物,VISCUM ALBUM (MISTLETOE) LEAF EXTRACT,,,抗皱,抗皱,,,,,,,
4293,莲（NELUMBO NUCIFERA）根水,NELUMBO NUCIFERA ROOT WATER,,,,,,,,,,,
4296,莲（NELUMBO NUCIFERA）花水,NELUMBO NUCIFERA FLOWER WATER,,,,,,,,,,,
4298,莲（NELUMBO NUCIFERA）胚芽提取物,NELUMBO NUCIFERA GERM EXTRACT,,,抗皱,抗皱,抗皱,抗皱,/,JL63,《化妆品植物原料手册》,JL61,"[1]李国英.胶原的类型及其结构特征[J].中国皮革,2002,(17):20-21. https://kns.cnki.net/nzkhtml/xmlRead/xml.html?pageType=web&fileName=ZGPG200217006&tableName=CJFDTOTAL&dbCode=CJFD&topic=&fileSourceType=1&taskId=&from=&groupId=&appId=KNS_BASIC_PSMC&act=&customReading=&invoice=LPLZpWfZ9G4MSsIvfL0lIJy2tpoEx7Z0GgBlDhGpmv6XS/NsFuurPeCAX0Ed4gBzFf6eh3L20oGzxqErGytFwfpywFfV6mgOLKHcqLr5UOR2koGwTKxeAtHJfc5+IcSJ/XByXLqCsYVttWl21On8htfJ4cd/tevhlbfT/C0VdZ0= [1]《化妆品植物原料手册》"
4299,莲（NELUMBO NUCIFERA）提取物,NELUMBO NUCIFERA EXTRACT,,莲(NELUMBIUM SPECIOSUM)提取物,,,,,,,,,
4302,莲（NELUMBO NUCIFERA）叶提取物,NELUMBO NUCIFERA LEAF EXTRACT,,,,,,,,,,,
4486,绿豆（PHASEOLUS RADIATUS）提取物,PHASEOLUS RADIATUS EXTRACT,,绿豆(VIGNA RADIATA)提取物,,,抗皱,抗皱,R6,JL145,《化妆品植物原料手册》,JL32,《化妆品植物原料手册》
6764,豌豆（PISUM SATIVUM）提取物,PISUM SATIVUM (PEA) EXTRACT,,,抗皱,抗皱,抗皱,抗皱,R6,JL67,《化妆品植物原料手册》,,
7237,杏（PRUNUS ARMENIACA）仁提取物,PRUNUS ARMENIACA (APRICOT) KERNEL EXTRACT,,,抗皱,抗皱,抗皱,抗皱,R6,JL67,《化妆品植物原料手册》,,
6635,天麻（GASTRODIA ELATA）提取物,GASTRODIA ELATA EXTRACT,,,发用调理剂,护发,,,,,,,
7228,兴安升麻（CIMICIFUGA DAHURICA）根提取物,CIMICIFUGA DAHURICA ROOT EXTRACT,,,发用调理剂,护发,,,,,,,
6015,升麻（CIMICIFUGA FOETIDA）提取物,CIMICIFUGA FOETIDA EXTRACT,,,发用调理剂,护发,,,,,,,
7229,兴安升麻（CIMICIFUGA DAHURICA）提取物,CIMICIFUGA DAHURICA EXTRACT,,,发用调理剂,护发,,,,,,,
7599,野草莓（FRAGARIA VESCA）叶提取物,FRAGARIA VESCA (STRAWBERRY) LEAF EXTRACT,,,收敛剂,紧致,,,,,,,
2286,番石榴（PSIDIUM GUAJAVA）果提取物,PSIDIUM GUAJAVA FRUIT EXTRACT,,芭乐果提取物,发用调理剂;收敛剂,"紧致,护发",,,,,,,
6139,石榴（PUNICA GRANATUM）提取物,PUNICA GRANATUM EXTRACT,,石榴皮(PUNICA GRANATUM)提取物,发用调理剂;收敛剂,"紧致,护发",,,,,,,
5562,鞣酸,TANNIC ACID,,鞣质;单宁酸,收敛剂;发用调理剂;乳化稳定剂;着色剂,"紧致,护发",,,,,,,
1212,棓酸,GALLIC ACID,,没食子酸,着色剂;pH调节剂;收敛剂;发用调理剂,"紧致,护发",,,,,,,
6131,石榴（PUNICA GRANATUM）树皮/果提取物,PUNICA GRANATUM BARK/FRUIT EXTRACT,,,收敛剂,紧致,,,,,,,
5130,葡萄（VITIS VINIFERA）果汁,VITIS VINIFERA (GRAPE) FRUIT JUICE,,,收敛剂,紧致,,,,,,,
1980,东北堇菜（VIOLA MANDSHURICA）花提取物,VIOLA MANDSHURICA FLOWER EXTRACT,,,收敛剂,紧致,,,,,,,
8200,羽衣草（ALCHEMILLA VULGARIS）叶提取物,ALCHEMILLA VULGARIS LEAF EXTRACT,,,收敛剂,紧致,,,,,,,
2852,红车轴草（TRIFOLIUM PRATENSE）花末,TRIFOLIUM PRATENSE (CLOVER) FLOWER POWDER,,,收敛剂,紧致,,,,,,,
4984,欧洲龙牙草（AGRIMONIA EUPATORIA）根提取物,AGRIMONIA EUPATORIA ROOT EXTRACT,,,收敛剂,紧致,,,,,,,
8077,油茶（CAMELLIA OLEIFERA）叶提取物,CAMELLIA OLEIFERA LEAF EXTRACT,,,收敛剂,紧致,,,,,,,
4646,梅（PRUNUS MUME）花,PRUNUS MUME FLOWER,,,发用调理剂,护发,,,,,,,
7598,野草莓（FRAGARIA VESCA）花提取物,FRAGARIA VESCA (STRAWBERRY) FLOWER EXTRACT,,,,,,,,,,,
1574,草莓树（ARBUTUS UNEDO）果提取物,ARBUTUS UNEDO FRUIT EXTRACT,,,防脱发剂,防脱发,,,,,,,
2726,海金沙（LYGODIUM JAPONICUM）提取物,LYGODIUM JAPONICUM EXTRACT,,,防脱发剂,防脱发,防脱发,防脱发,F1,JL15,《化妆品植物原料手册》,,
4648,梅（PRUNUS MUME）花末,PRUNUS MUME FLOWER POWDER,,,,,,,,,,,
5317,青叶胆（SWERTIA MILEENSIS）提取物,SWERTIA MILEENSIS EXTRACT,,,防脱发剂,防脱发,防脱发,防脱发,F1,JL100,"[1]余放争,董光平.樟牙菜属中的药用植物及其药理和化学研究综述[J].中国民族民间医药杂志,1999,(01):53-55. https://kns.cnki.net/reader/flowpdf?invoice=jpZveA1LyUMOduZApNN1RcNsUILB9JIGUqu1nSl0dZjlMt7rfJ41hqg1HiKRCyrJP2lqOGC4FnCH3kidFyzBAnrsRv3Isvgnoi23nROMg5gIO5rTKMyUKIx0jbqi9QZ%2FoZvKtlSJteY6SP6HYQLdzhiCRKGHwnO7yrh0YJnA0lc%3D&platform=NZKPT&product=CJFQ&filename=MZMJ199901039&tablename=cjfd9899&type=JOURNAL&scope=trial&dflag=pdf&pages=&language=CHS&trial=&nonce=B726A6251C804264AF8350154457ACDC&cflag=pdf",,
1254,北美乔松（PINUS STROBUS）球果提取物,PINUS STROBUS CONE EXTRACT,,,除臭剂,除臭,,,,,,,
7085,小果咖啡（COFFEA ARABICA）籽提取物,COFFEA ARABICA (COFFEE) SEED EXTRACT,,,磨砂剂;发用调理剂,"护发,去角质",,,,,,,
1213,棓酸丙酯,PROPYL GALLATE,,"3,4,5-三羟基苯甲酸丙酯;没食子酸丙酯;五倍子酸丙酯",,,,,,,,,
2405,甘葛藤（PUERARIA THOMSONII）根提取物,PUERARIA THOMSONII ROOT EXTRACT,,,,,,,,,,,
2406,甘葛藤（PUERARIA THOMSONII）提取物,PUERARIA THOMSONII EXTRACT,,,,,,,,,,,
2588,谷维素,ORYZANOL,,谷维醇;米谷醇;阿魏酸酯,抗静电剂,护发,,,,,,,
6743,脱羧肌肽盐酸盐,DECARBOXY CARNOSINE HCL,,,抗静电剂;发用调理剂,护发,,,,,,,
3174,极叉开拉瑞阿（LARREA DIVARICATA）提取物,LARREA DIVARICATA EXTRACT,,,发用调理剂,护发,,,,,,,
4708,膜荚黄芪（ASTRAGALUS MEMBRANACEUS）提取物,ASTRAGALUS MEMBRANACEUS EXTRACT,,,发用调理剂,护发,,,,,,,
4822,尿酸,URIC ACID,,,发用调理剂,护发,修护，保湿,修护|保湿,L7|B2,JL2,"[1]谈益妹,赵毅,刘玮,马彦云.皮肤屏障调控机制和修护策略的研究进展[J].世界临床药物,2023,44(01):77-82.https://kns.cnki.net/KXReader/Detail?invoice=hvYiy99bbhcXhzoJLqj35fdrixO38Z0szOYMGfplCmG5NblvgtRl5GUUY4V%2BpRhZ%2FlmRPyLA5bg8aUoOXyFuhDp0qeUpTxbBGWwMmf%2BCe80Z6eGWgmCnUOLeyC%2B7gKxAH8xCHdjOYnU7%2F3Pnus97KqQnNhRapu118TGMsxotj%2FY%3D&DBCODE=CJFD&FileName=GWHH202301013&TABLEName=cjfdlast2023&nonce=23FE70CCDF5C476691056B20EBCDD1F9&TIMESTAMP=1697593615283&uid=",,
1569,草莓（FRAGARIA ANANASSA）果提取物,FRAGARIA ANANASSA (STRAWBERRY) FRUIT EXTRACT,,,发用调理剂,护发,,,,,,,
2802,大豆（GLYCINE MAX）提取物,GLYCINE MAX EXTRACT,,,发用调理剂,护发,,,,,,,
6327,水解棉籽蛋白,HYDROLYZED COTTONSEED PROTEIN,,,发用调理剂;乳化稳定剂,护发,,,,,,,
1661,翅茎西番莲（PASSIFLORA ALATA）果提取物,PASSIFLORA ALATA FRUIT EXTRACT,,,发用调理剂,护发,,,,,,,
1889,稻米氨基酸类,RICE AMINO ACIDS,,,发用调理剂,护发,,,,,,,
4095,抗坏血酸钙,CALCIUM ASCORBATE,,,发用调理剂,护发,,,,,,,
5107,葡糖基芦丁,GLUCOSYLRUTIN,,葡糖基芸香苷,发用调理剂,护发,,,,,,,
5843,桑（MORUS ALBA）果提取物,MORUS ALBA FRUIT EXTRACT,,,发用调理剂,护发,,,,,,,
8937,宽胞节旋藻（ARTHROSPIRA PLATENSIS）提取物,ARTHROSPIRA PLATENSIS EXTRACT,,,皮肤保护剂;发用调理剂,护发,,,,,,,
2336,蜂胶提取物,PROPOLIS EXTRACT,,,发用调理剂,护发,,,,,,,
2376,覆盆子（RUBUS IDAEUS）果提取物,RUBUS IDAEUS (RASPBERRY) FRUIT EXTRACT,,,发用调理剂,护发,,,,,,,
2537,高山火绒草（LEONTOPODIUM ALPINUM）愈伤组织提取物,LEONTOPODIUM ALPINUM CALLUS CULTURE EXTRACT,,,发用调理剂,护发,,,,,,,
3464,酵母菌溶胞物,SACCHAROMYCES LYSATE,,,发用调理剂,护发,,,,,,,
3503,金钟柏（THUJA OCCIDENTALIS）叶提取物,THUJA OCCIDENTALIS LEAF EXTRACT,,,发用调理剂,护发,,,,,,,
4082,卡奴卡（KUNZEA ERICOIDES）叶提取物,KUNZEA ERICOIDES LEAF EXTRACT,,,发用调理剂,护发,,,,,,,
4286,连翘（FORSYTHIA SUSPENSA）果提取物,FORSYTHIA SUSPENSA FRUIT EXTRACT,,,发用调理剂,护发,,,,,,,
5076,苹果（PYRUS MALUS）果水,PYRUS MALUS (APPLE) FRUIT WATER,,,发用调理剂,护发,,,,,,,
6186,药鼠尾草（SALVIA OFFICINALIS）提取物,SALVIA OFFICINALIS (SAGE) EXTRACT,,,发用调理剂,护发,,,,,,,
6339,水解丝胶蛋白,HYDROLYZED SERICIN,,细菌蛋白胨;动物组织蛋白胨;胰蛋白胨,发用调理剂,护发,,,,,,,
1754,大果越桔（VACCINIUM MACROCARPON）果提取物,VACCINIUM MACROCARPON (CRANBERRY) FRUIT EXTRACT,,蔓越橘多酚,发用调理剂;着色剂,护发,,,,,,,
1009,β-胡萝卜素,BETA-CAROTENE,,,发用调理剂,护发,,,,,,,
5147,葡萄（VITIS VINIFERA）籽提取物,VITIS VINIFERA (GRAPE) SEED EXTRACT,,,发用调理剂;睫毛调理剂,护发,,,,,,,
1651,赤松（PINUS DENSIFLORA）叶提取物,PINUS DENSIFLORA LEAF EXTRACT,,,发用调理剂,护发,,,,,,,
5151,葡萄酒提取物,WINE EXTRACT,,,发用调理剂;增稠剂,护发,,,,,,,
3502,金钟柏（THUJA OCCIDENTALIS）树皮提取物,THUJA OCCIDENTALIS BARK EXTRACT,,,,,,,,,,,
4747,牡荆（VITEX NEGUNDO CANNABIFOLIA）叶提取物,VITEX NEGUNDO CANNABIFOLIA LEAF EXTRACT,,,,,,,,,,,
2529,高良姜（ALPINIA OFFICINARUM）根提取物,ALPINIA OFFICINARUM ROOT EXTRACT,,,促渗剂,,,,,,,,
2530,高良姜（ALPINIA OFFICINARUM）提取物,ALPINIA OFFICINARUM EXTRACT,,,促渗剂,,,,,,,,
3059,黄荆（VITEX NEGUNDO）叶细胞提取物,VITEX NEGUNDO LEAF CELL EXTRACT,,,皮肤保护剂,,,,,,,,
6711,地构叶（SPERANSKIA TUBERCULATA）提取物,SPERANSKIA TUBERCULATA EXTRACT,,,皮肤保护剂,,,,,,,,
1105,白丁香（SYRINGA OBLATA）提取物,SYRINGA OBLATA EXTRACT,,,,,,,,,,,
1181,白细胞提取物,LEUKOCYTE EXTRACT,,,,,,,,,,,
1188,白羽扇豆（LUPINUS ALBUS）蛋白,LUPINUS ALBUS PROTEIN,,,,,,,,,,,
1201,斑点红门兰（ORCHIS MACULATA）花提取物,ORCHIS MACULATA FLOWER EXTRACT,,,,,,,,,,,
1214,棓酸乙基己酯,ETHYLHEXYL GALLATE,,,,,,,,,,,
1244,北美红杉（SEQUOIA SEMPERVIRENS）茎提取物,SEQUOIA SEMPERVIRENS STEM EXTRACT,,,,,,,,,,,
1570,草莓（FRAGARIA ANANASSA）提取物,FRAGARIA ANANASSA (STRAWBERRY) EXTRACT,,,,,,,,,,,
1616,菖蒲（ACORUS CALAMUS）根,ACORUS CALAMUS ROOT,,,,,,,,,,,
2006,笃斯越桔（VACCINIUM ULIGINOSUM）浆果提取物,VACCINIUM ULIGINOSUM BERRY EXTRACT,,,,,,,,,,,
2193,二叔丁基氢醌,DI-t-BUTYLHYDROQUINONE,,,,,,,,,,,
2197,二肽-4,DIPEPTIDE-4,,,,,,,,,,,
2621,光滑金虎尾（MALPIGHIA GLABRA）果,MALPIGHIA GLABRA (ACEROLA) FRUIT,,西印度樱桃,,,,,,,,,
2623,光滑金虎尾（MALPIGHIA GLABRA）果汁,MALPIGHIA GLABRA (ACEROLA) FRUIT JUICE,,西印度樱桃果汁,,,,,,,,,
2857,红醋栗（RIBES RUBRUM）汁,RIBES RUBRUM (CURRANT) JUICE,,,,,,,,,,,
3060,黄葵（HIBISCUS ABELMOSCHUS）提取物,HIBISCUS ABELMOSCHUS EXTRACT,,黄秋葵嫩荚提取物 黄葵提取物;羊角菜提取物;羊角豆提取物;洋辣椒提取物;咖啡黄葵提取物,,,,,,,,,
3165,鸡眼草（KUMMEROWIA STRIATA）提取物,KUMMEROWIA STRIATA EXTRACT,,,,,,,,,,,
3490,金钱草（LYSIMACHIA CHRISTINAE）提取物,LYSIMACHIA CHRISTINAE EXTRACT,,,,,,,,,,,
4067,决明（CASSIA OBTUSIFOLIA）提取物,CASSIA OBTUSIFOLIA EXTRACT,,,,,,,,,,,
4073,咖啡黄葵（HIBISCUS ESCULENTUS）籽提取物,HIBISCUS ESCULENTUS SEED EXTRACT,,,,,,,,,,,
4076,咖啡因羧酸,CAFFEINE CARBOXYLIC ACID,,,,,,,,,,,
4274,李（PRUNUS SALICINA）果提取物,PRUNUS SALICINA FRUIT EXTRACT,,,,,,,,,,,
4372,硫代牛磺酸,THIOTAURINE,,2-氨基乙硫代磺酸,,,,,,,,,
4430,芦根（PHRAGMITES COMMUNIS）提取物,PHRAGMITES COMMUNIS ROOT EXTRACT,,芦根(PHRAGMITES COMMUNIS)提取物,,,,,,,,,
4459,罗汉果（MOMORDICA GROSVENORII）果提取物,MOMORDICA GROSVENORII FRUIT EXTRACT,,,,,,,,,,,
4754,木芙蓉（HIBISCUS MUTABILIS）叶提取物,HIBISCUS MUTABILIS LEAF EXTRACT,,地芙蓉叶提取物;木莲叶提取物;华木叶提取物,,,,,,,,,
4800,南酸枣（CHOEROSPONDIAS AXILLARIS）叶提取物,CHOEROSPONDIAS AXILLARIS LEAF EXTRACT,,,,,,,,,,,
4809,拟南芥（ARABIDOPSIS THALIANA）提取物,ARABIDOPSIS THALIANA EXTRACT,,,,,,,,,,,
4980,欧洲栗（CASTANEA SATIVA）树皮提取物,CASTANEA SATIVA (CHESTNUT) BARK EXTRACT,,,,,,,,,,,
4981,欧洲栗（CASTANEA SATIVA）叶提取物,CASTANEA SATIVA (CHESTNUT) LEAF EXTRACT,,,,,,,,,,,
5019,欧洲越桔（VACCINIUM MYRTILLUS）花蕾提取物,VACCINIUM MYRTILLUS BUD EXTRACT,,,,,,,,,,,
5172,普通小麦（TRITICUM AESTIVUM）叶提取物,TRITICUM AESTIVUM (WHEAT) LEAF EXTRACT,,,,,,,,,,,
5188,芡（EURYALE FEROX）种仁提取物,EURYALE FEROX SEED EXTRACT,,,,,,,,,,,
5835,三枝九叶草（EPIMEDIUM SAGITTATUM）叶/茎提取物,EPIMEDIUM SAGITTATUM LEAF/STEM EXTRACT,,,,,,,,,,,
5928,山桃（PRUNUS DAVIDIANA）提取物,PRUNUS DAVIDIANA EXTRACT,,,,,,,,,,,
6047,十二醇棓酸酯,DODECYL GALLATE,,,,,,,,,,,
6176,叔丁基氢醌,TBHQ,,"T-丁基-1,4-苯酚;TBHQ;叔丁基对苯二酚",,,,,,,,,
6187,鼠尾草酸,CARNOSIC ACID,,,,,,,,,,,
6429,四丁基亚乙基双苯酚,TETRABUTYL ETHYLIDENEBISPHENOL,,,,,,,,,,,
6712,透明颤菌发酵产物,VITREOSCILLA FERMENT,,,,,,,,,,,
7053,香圆（CITRUS WILSONII）提取物,CITRUS WILSONII EXTRACT,,,,,,,,,,,
7080,薤白（ALLIUM MACROSTEMON）鳞茎提取物,ALLIUM MACROSTEMON BULB EXTRACT,,小根蒜(ALLIUM MACROSTEMON)鳞茎提取物,,,,,,,,,
8515,长叶松（PINUS PALUSTRIS）树皮提取物,PINUS PALUSTRIS BARK EXTRACT,,,,,,,,,,,
8684,紫藤（WISTERIA SINENSIS）花提取物,WISTERIA SINENSIS FLOWER EXTRACT,,,,,,,,,,,
8947,鼓槌石斛（DENDROBIUM CHRYSOTOXUM）提取物,DENDROBIUM CHRYSOTOXUM EXTRACT,,,,,,,,,,,
8948,小粉花石斛（DENDROBIUM HYBRID）叶提取物,DENDROBIUM HYBRID LEAF EXTRACT,,,,,,,,,,,
8953,大花万代兰（VANDA COERULEA ）提取物,VANDA COERULEA EXTRACT,,,,,,,,,,,
8982,芦苇（PHRAGMITES COMMUNIS）根提取物,PHRAGMITES COMMUNIS ROOT EXTRACT,,芦根(PHRAGMITES COMMUNIS)提取物,,,,,,,,,
9003,雪莲培养物,,,,,,,,,,,,
3166,鸡爪槭（ACER PALMATUM）叶提取物,ACER PALMATUM LEAF EXTRACT,,,,,,,,,,,
4096,抗坏血酸甲基硅烷醇果胶酸酯,ASCORBYL METHYLSILANOL PECTINATE,,,螯合剂,,,,,,,,
2528,高良姜（ALPINIA OFFICINARUM）根水,ALPINIA OFFICINARUM ROOT WATER,,,促渗剂,,,,,,,,
2531,高良姜（ALPINIA OFFICINARUM）叶提取物,ALPINIA OFFICINARUM LEAF EXTRACT,,,促渗剂,,,,,,,,
2913,胡椒（PIPER NIGRUM）果,PIPER NIGRUM (PEPPER) FRUIT,,,促渗剂,,,,,,,,
2917,胡椒（PIPER NIGRUM）籽,PIPER NIGRUM (PEPPER) SEED,,,促渗剂,,,,,,,,
